Weight, Velocity, Chord Length, Wing Span, Lift Coefficient, Drag Coefficient
7500, 250.0, 5.00, 20.0, 2.8763, 1.2064
7500, 250.0, 5.00, 25.0, 2.3010, 0.7281
7500, 250.0, 5.00, 30.0, 1.9175, 0.4995
7500, 250.0, 5.00, 35.0, 1.6436, 0.3727
7500, 250.0, 5.00, 40.0, 1.4381, 0.2946
7500, 250.0, 5.00, 45.0, 1.2783, 0.2427
7500, 250.0, 5.00, 50.0, 1.1505, 0.2061
7500, 250.0, 5.25, 20.0, 2.7393, 1.1490
7500, 250.0, 5.25, 25.0, 2.1914, 0.6935
7500, 250.0, 5.25, 30.0, 1.8262, 0.4757
7500, 250.0, 5.25, 35.0, 1.5653, 0.3549
7500, 250.0, 5.25, 40.0, 1.3697, 0.2806
7500, 250.0, 5.25, 45.0, 1.2175, 0.2311
7500, 250.0, 5.25, 50.0, 1.0957, 0.1963
7500, 250.0, 5.50, 20.0, 2.6148, 1.0967
7500, 250.0, 5.50, 25.0, 2.0918, 0.6619
7500, 250.0, 5.50, 30.0, 1.7432, 0.4541
7500, 250.0, 5.50, 35.0, 1.4942, 0.3388
7500, 250.0, 5.50, 40.0, 1.3074, 0.2678
7500, 250.0, 5.50, 45.0, 1.1621, 0.2206
7500, 250.0, 5.50, 50.0, 1.0459, 0.1873
7500, 250.0, 5.75, 20.0, 2.5011, 1.0491
7500, 250.0, 5.75, 25.0, 2.0009, 0.6332
7500, 250.0, 5.75, 30.0, 1.6674, 0.4343
7500, 250.0, 5.75, 35.0, 1.4292, 0.3241
7500, 250.0, 5.75, 40.0, 1.2506, 0.2562
7500, 250.0, 5.75, 45.0, 1.1116, 0.2110
7500, 250.0, 5.75, 50.0, 1.0004, 0.1792
7500, 250.0, 6.00, 20.0, 2.3969, 1.0054
7500, 250.0, 6.00, 25.0, 1.9175, 0.6068
7500, 250.0, 6.00, 30.0, 1.5979, 0.4162
7500, 250.0, 6.00, 35.0, 1.3697, 0.3106
7500, 250.0, 6.00, 40.0, 1.1984, 0.2455
7500, 250.0, 6.00, 45.0, 1.0653, 0.2022
7500, 250.0, 6.00, 50.0, 0.9588, 0.1717
8000, 100.0, 4.00, 20.0, 23.9689, 48.7140
8000, 100.0, 4.00, 25.0, 19.1751, 25.8044
8000, 100.0, 4.00, 30.0, 15.9793, 15.5434
8000, 100.0, 4.00, 35.0, 13.6965, 10.2425
8000, 100.0, 4.00, 40.0, 11.9844, 7.2128
8000, 100.0, 4.00, 45.0, 10.6528, 5.3452
8000, 100.0, 4.00, 50.0, 9.5876, 4.1244
8000, 100.0, 4.25, 20.0, 22.5590, 45.8484
8000, 100.0, 4.25, 25.0, 18.0472, 24.2865
8000, 100.0, 4.25, 30.0, 15.0393, 14.6291
8000, 100.0, 4.25, 35.0, 12.8908, 9.6400
8000, 100.0, 4.25, 40.0, 11.2795, 6.7885
8000, 100.0, 4.25, 45.0, 10.0262, 5.0308
8000, 100.0, 4.25, 50.0, 9.0236, 3.8818
8000, 100.0, 4.50, 20.0, 21.3057, 43.3013
8000, 100.0, 4.50, 25.0, 17.0445, 22.9373
8000, 100.0, 4.50, 30.0, 14.2038, 13.8164
8000, 100.0, 4.50, 35.0, 12.1747, 9.1045
8000, 100.0, 4.50, 40.0, 10.6528, 6.4114
8000, 100.0, 4.50, 45.0, 9.4692, 4.7513
8000, 100.0, 4.50, 50.0, 8.5223, 3.6661
8000, 100.0, 4.75, 20.0, 20.1843, 41.0223
8000, 100.0, 4.75, 25.0, 16.1475, 21.7300
8000, 100.0, 4.75, 30.0, 13.4562, 13.0892
8000, 100.0, 4.75, 35.0, 11.5339, 8.6253
8000, 100.0, 4.75, 40.0, 10.0922, 6.0739
8000, 100.0, 4.75, 45.0, 8.9708, 4.5013
8000, 100.0, 4.75, 50.0, 8.0737, 3.4732
8000, 100.0, 5.00, 20.0, 19.1751, 38.9712
8000, 100.0, 5.00, 25.0, 15.3401, 20.6435
8000, 100.0, 5.00, 30.0, 12.7834, 12.4348
8000, 100.0, 5.00, 35.0, 10.9572, 8.1940
8000, 100.0, 5.00, 40.0, 9.5876, 5.7702
8000, 100.0, 5.00, 45.0, 8.5223, 4.2762
8000, 100.0, 5.00, 50.0, 7.6700, 3.2995
8000, 100.0, 5.25, 20.0, 18.2620, 37.1154
8000, 100.0, 5.25, 25.0, 14.6096, 19.6605
8000, 100.0, 5.25, 30.0, 12.1747, 11.8426
8000, 100.0, 5.25, 35.0, 10.4354, 7.8038
8000, 100.0, 5.25, 40.0, 9.1310, 5.4955
8000, 100.0, 5.25, 45.0, 8.1164, 4.0726
8000, 100.0, 5.25, 50.0, 7.3048, 3.1424
8000, 100.0, 5.50, 20.0, 17.4319, 35.4283
8000, 100.0, 5.50, 25.0, 13.9455, 18.7669
8000, 100.0, 5.50, 30.0, 11.6213, 11.3043
8000, 100.0, 5.50, 35.0, 9.9611, 7.4491
8000, 100.0, 5.50, 40.0, 8.7160, 5.2457
8000, 100.0, 5.50, 45.0, 7.7475, 3.8874
8000, 100.0, 5.50, 50.0, 6.9728, 2.9996
8000, 100.0, 5.75, 20.0, 16.6740, 33.8880
8000, 100.0, 5.75, 25.0, 13.3392, 17.9509
8000, 100.0, 5.75, 30.0, 11.1160, 10.8128
8000, 100.0, 5.75, 35.0, 9.5280, 7.1252
8000, 100.0, 5.75, 40.0, 8.3370, 5.0176
8000, 100.0, 5.75, 45.0, 7.4107, 3.7184
8000, 100.0, 5.75, 50.0, 6.6696, 2.8691
8000, 100.0, 6.00, 20.0, 15.9793, 32.4760
8000, 100.0, 6.00, 25.0, 12.7834, 17.2030
8000, 100.0, 6.00, 30.0, 10.6528, 10.3623
8000, 100.0, 6.00, 35.0, 9.1310, 6.8283
8000, 100.0, 6.00, 40.0, 7.9896, 4.8085
8000, 100.0, 6.00, 45.0, 7.1019, 3.5635
8000, 100.0, 6.00, 50.0, 6.3917, 2.7496
8000, 125.0, 4.00, 20.0, 15.3401, 20.6435
8000, 125.0, 4.00, 25.0, 12.2721, 11.1217
8000, 125.0, 4.00, 30.0, 10.2267, 6.8268
8000, 125.0, 4.00, 35.0, 8.7658, 4.5898
8000, 125.0, 4.00, 40.0, 7.6700, 3.2995
8000, 125.0, 4.00, 45.0, 6.8178, 2.4962
8000, 125.0, 4.00, 50.0, 6.1360, 1.9655
8000, 125.0, 4.25, 20.0, 14.4377, 19.4292
8000, 125.0, 4.25, 25.0, 11.5502, 10.4675
8000, 125.0, 4.25, 30.0, 9.6252, 6.4252
8000, 125.0, 4.25, 35.0, 8.2501, 4.3198
8000, 125.0, 4.25, 40.0, 7.2189, 3.1054
8000, 125.0, 4.25, 45.0, 6.4168, 2.3494
8000, 125.0, 4.25, 50.0, 5.7751, 1.8499
8000, 125.0, 4.50, 20.0, 13.6356, 18.3498
8000, 125.0, 4.50, 25.0, 10.9085, 9.8860
8000, 125.0, 4.50, 30.0, 9.0904, 6.0683
8000, 125.0, 4.50, 35.0, 7.7918, 4.0798
8000, 125.0, 4.50, 40.0, 6.8178, 2.9329
8000, 125.0, 4.50, 45.0, 6.0603, 2.2189
8000, 125.0, 4.50, 50.0, 5.4543, 1.7471
8000, 125.0, 4.75, 20.0, 12.9180, 17.3840
8000, 125.0, 4.75, 25.0, 10.3344, 9.3657
8000, 125.0, 4.75, 30.0, 8.6120, 5.7489
8000, 125.0, 4.75, 35.0, 7.3817, 3.8651
8000, 125.0, 4.75, 40.0, 6.4590, 2.7785
8000, 125.0, 4.75, 45.0, 5.7413, 2.1021
8000, 125.0, 4.75, 50.0, 5.1672, 1.6551
8000, 125.0, 5.00, 20.0, 12.2721, 16.5148
8000, 125.0, 5.00, 25.0, 9.8177, 8.8974
8000, 125.0, 5.00, 30.0, 8.1814, 5.4614
8000, 125.0, 5.00, 35.0, 7.0126, 3.6718
8000, 125.0, 5.00, 40.0, 6.1360, 2.6396
8000, 125.0, 5.00, 45.0, 5.4543, 1.9970
8000, 125.0, 5.00, 50.0, 4.9088, 1.5724
8000, 125.0, 5.25, 20.0, 11.6877, 15.7284
8000, 125.0, 5.25, 25.0, 9.3501, 8.4737
8000, 125.0, 5.25, 30.0, 7.7918, 5.2014
8000, 125.0, 5.25, 35.0, 6.6787, 3.4970
8000, 125.0, 5.25, 40.0, 5.8438, 2.5139
8000, 125.0, 5.25, 45.0, 5.1945, 1.9019
8000, 125.0, 5.25, 50.0, 4.6751, 1.4975
8000, 125.0, 5.50, 20.0, 11.1564, 15.0135
8000, 125.0, 5.50, 25.0, 8.9251, 8.0885
8000, 125.0, 5.50, 30.0, 7.4376, 4.9649
8000, 125.0, 5.50, 35.0, 6.3751, 3.3380
8000, 125.0, 5.50, 40.0, 5.5782, 2.3996
8000, 125.0, 5.50, 45.0, 4.9584, 1.8154
8000, 125.0, 5.50, 50.0, 4.4626, 1.4294
8000, 125.0, 5.75, 20.0, 10.6714, 14.3607
8000, 125.0, 5.75, 25.0, 8.5371, 7.7369
8000, 125.0, 5.75, 30.0, 7.1142, 4.7491
8000, 125.0, 5.75, 35.0, 6.0979, 3.1929
8000, 125.0, 5.75, 40.0, 5.3357, 2.2953
8000, 125.0, 5.75, 45.0, 4.7428, 1.7365
8000, 125.0, 5.75, 50.0, 4.2685, 1.3673
8000, 125.0, 6.00, 20.0, 10.2267, 13.7624
8000, 125.0, 6.00, 25.0, 8.1814, 7.4145
8000, 125.0, 6.00, 30.0, 6.8178, 4.5512
8000, 125.0, 6.00, 35.0, 5.8438, 3.0599
8000, 125.0, 6.00, 40.0, 5.1134, 2.1997
8000, 125.0, 6.00, 45.0, 4.5452, 1.6641
8000, 125.0, 6.00, 50.0, 4.0907, 1.3103
8000, 150.0, 4.00, 20.0, 10.6528, 10.3623
8000, 150.0, 4.00, 25.0, 8.5223, 5.6890
8000, 150.0, 4.00, 30.0, 7.1019, 3.5635
8000, 150.0, 4.00, 35.0, 6.0873, 2.4459
8000, 150.0, 4.00, 40.0, 5.3264, 1.7946
8000, 150.0, 4.00, 45.0, 4.7346, 1.3846
8000, 150.0, 4.00, 50.0, 4.2611, 1.1106
8000, 150.0, 4.25, 20.0, 10.0262, 9.7527
8000, 150.0, 4.25, 25.0, 8.0210, 5.3543
8000, 150.0, 4.25, 30.0, 6.6841, 3.3539
8000, 150.0, 4.25, 35.0, 5.7293, 2.3021
8000, 150.0, 4.25, 40.0, 5.0131, 1.6891
8000, 150.0, 4.25, 45.0, 4.4561, 1.3032
8000, 150.0, 4.25, 50.0, 4.0105, 1.0453
8000, 150.0, 4.50, 20.0, 9.4692, 9.2109
8000, 150.0, 4.50, 25.0, 7.5754, 5.0569
8000, 150.0, 4.50, 30.0, 6.3128, 3.1676
8000, 150.0, 4.50, 35.0, 5.4110, 2.1742
8000, 150.0, 4.50, 40.0, 4.7346, 1.5952
8000, 150.0, 4.50, 45.0, 4.2085, 1.2308
8000, 150.0, 4.50, 50.0, 3.7877, 0.9872
8000, 150.0, 4.75, 20.0, 8.9708, 8.7261
8000, 150.0, 4.75, 25.0, 7.1766, 4.7907
8000, 150.0, 4.75, 30.0, 5.9805, 3.0008
8000, 150.0, 4.75, 35.0, 5.1262, 2.0597
8000, 150.0, 4.75, 40.0, 4.4854, 1.5113
8000, 150.0, 4.75, 45.0, 3.9870, 1.1660
8000, 150.0, 4.75, 50.0, 3.5883, 0.9352
8000, 150.0, 5.00, 20.0, 8.5223, 8.2898
8000, 150.0, 5.00, 25.0, 6.8178, 4.5512
8000, 150.0, 5.00, 30.0, 5.6815, 2.8508
8000, 150.0, 5.00, 35.0, 4.8699, 1.9568
8000, 150.0, 5.00, 40.0, 4.2611, 1.4357
8000, 150.0, 5.00, 45.0, 3.7877, 1.1077
8000, 150.0, 5.00, 50.0, 3.4089, 0.8885
8000, 150.0, 5.25, 20.0, 8.1164, 7.8951
8000, 150.0, 5.25, 25.0, 6.4932, 4.3345
8000, 150.0, 5.25, 30.0, 5.4110, 2.7150
8000, 150.0, 5.25, 35.0, 4.6380, 1.8636
8000, 150.0, 5.25, 40.0, 4.0582, 1.3673
8000, 150.0, 5.25, 45.0, 3.6073, 1.0550
8000, 150.0, 5.25, 50.0, 3.2466, 0.8462
8000, 150.0, 5.50, 20.0, 7.7475, 7.5362
8000, 150.0, 5.50, 25.0, 6.1980, 4.1375
8000, 150.0, 5.50, 30.0, 5.1650, 2.5916
8000, 150.0, 5.50, 35.0, 4.4272, 1.7789
8000, 150.0, 5.50, 40.0, 3.8738, 1.3052
8000, 150.0, 5.50, 45.0, 3.4433, 1.0070
8000, 150.0, 5.50, 50.0, 3.0990, 0.8077
8000, 150.0, 5.75, 20.0, 7.4107, 7.2086
8000, 150.0, 5.75, 25.0, 5.9285, 3.9576
8000, 150.0, 5.75, 30.0, 4.9404, 2.4790
8000, 150.0, 5.75, 35.0, 4.2347, 1.7015
8000, 150.0, 5.75, 40.0, 3.7053, 1.2484
8000, 150.0, 5.75, 45.0, 3.2936, 0.9632
8000, 150.0, 5.75, 50.0, 2.9643, 0.7726
8000, 150.0, 6.00, 20.0, 7.1019, 6.9082
8000, 150.0, 6.00, 25.0, 5.6815, 3.7927
8000, 150.0, 6.00, 30.0, 4.7346, 2.3757
8000, 150.0, 6.00, 35.0, 4.0582, 1.6306
8000, 150.0, 6.00, 40.0, 3.5509, 1.1964
8000, 150.0, 6.00, 45.0, 3.1564, 0.9231
8000, 150.0, 6.00, 50.0, 2.8408, 0.7404
8000, 175.0, 4.00, 20.0, 7.8266, 5.8529
8000, 175.0, 4.00, 25.0, 6.2613, 3.2784
8000, 175.0, 4.00, 30.0, 5.2177, 2.0965
8000, 175.0, 4.00, 35.0, 4.4723, 1.4686
8000, 175.0, 4.00, 40.0, 3.9133, 1.0985
8000, 175.0, 4.00, 45.0, 3.4785, 0.8628
8000, 175.0, 4.00, 50.0, 3.1306, 0.7033
8000, 175.0, 4.25, 20.0, 7.3662, 5.5086
8000, 175.0, 4.25, 25.0, 5.8930, 3.0856
8000, 175.0, 4.25, 30.0, 4.9108, 1.9732
8000, 175.0, 4.25, 35.0, 4.2093, 1.3822
8000, 175.0, 4.25, 40.0, 3.6831, 1.0339
8000, 175.0, 4.25, 45.0, 3.2739, 0.8120
8000, 175.0, 4.25, 50.0, 2.9465, 0.6619
8000, 175.0, 4.50, 20.0, 6.9570, 5.2025
8000, 175.0, 4.50, 25.0, 5.5656, 2.9142
8000, 175.0, 4.50, 30.0, 4.6380, 1.8636
8000, 175.0, 4.50, 35.0, 3.9754, 1.3054
8000, 175.0, 4.50, 40.0, 3.4785, 0.9764
8000, 175.0, 4.50, 45.0, 3.0920, 0.7669
8000, 175.0, 4.50, 50.0, 2.7828, 0.6252
8000, 175.0, 4.75, 20.0, 6.5908, 4.9287
8000, 175.0, 4.75, 25.0, 5.2726, 2.7608
8000, 175.0, 4.75, 30.0, 4.3939, 1.7655
8000, 175.0, 4.75, 35.0, 3.7662, 1.2367
8000, 175.0, 4.75, 40.0, 3.2954, 0.9250
8000, 175.0, 4.75, 45.0, 2.9292, 0.7265
8000, 175.0, 4.75, 50.0, 2.6363, 0.5923
8000, 175.0, 5.00, 20.0, 6.2613, 4.6823
8000, 175.0, 5.00, 25.0, 5.0090, 2.6227
8000, 175.0, 5.00, 30.0, 4.1742, 1.6772
8000, 175.0, 5.00, 35.0, 3.5779, 1.1749
8000, 175.0, 5.00, 40.0, 3.1306, 0.8788
8000, 175.0, 5.00, 45.0, 2.7828, 0.6902
8000, 175.0, 5.00, 50.0, 2.5045, 0.5626
8000, 175.0, 5.25, 20.0, 5.9631, 4.4593
8000, 175.0, 5.25, 25.0, 4.7705, 2.4978
8000, 175.0, 5.25, 30.0, 3.9754, 1.5974
8000, 175.0, 5.25, 35.0, 3.4075, 1.1189
8000, 175.0, 5.25, 40.0, 2.9816, 0.8369
8000, 175.0, 5.25, 45.0, 2.6503, 0.6573
8000, 175.0, 5.25, 50.0, 2.3852, 0.5358
8000, 175.0, 5.50, 20.0, 5.6921, 4.2566
8000, 175.0, 5.50, 25.0, 4.5536, 2.3843
8000, 175.0, 5.50, 30.0, 3.7947, 1.5247
8000, 175.0, 5.50, 35.0, 3.2526, 1.0681
8000, 175.0, 5.50, 40.0, 2.8460, 0.7989
8000, 175.0, 5.50, 45.0, 2.5298, 0.6275
8000, 175.0, 5.50, 50.0, 2.2768, 0.5115
8000, 175.0, 5.75, 20.0, 5.4446, 4.0716
8000, 175.0, 5.75, 25.0, 4.3557, 2.2806
8000, 175.0, 5.75, 30.0, 3.6297, 1.4585
8000, 175.0, 5.75, 35.0, 3.1112, 1.0216
8000, 175.0, 5.75, 40.0, 2.7223, 0.7642
8000, 175.0, 5.75, 45.0, 2.4198, 0.6002
8000, 175.0, 5.75, 50.0, 2.1778, 0.4893
8000, 175.0, 6.00, 20.0, 5.2177, 3.9019
8000, 175.0, 6.00, 25.0, 4.1742, 2.1856
8000, 175.0, 6.00, 30.0, 3.4785, 1.3977
8000, 175.0, 6.00, 35.0, 2.9816, 0.9791
8000, 175.0, 6.00, 40.0, 2.6089, 0.7323
8000, 175.0, 6.00, 45.0, 2.3190, 0.5752
8000, 175.0, 6.00, 50.0, 2.0871, 0.4689
8000, 200.0, 4.00, 20.0, 5.9922, 3.6064
8000, 200.0, 4.00, 25.0, 4.7938, 2.0622
8000, 200.0, 4.00, 30.0, 3.9948, 1.3460
8000, 200.0, 4.00, 35.0, 3.4241, 0.9612
8000, 200.0, 4.00, 40.0, 2.9961, 0.7317
8000, 200.0, 4.00, 45.0, 2.6632, 0.5838
8000, 200.0, 4.00, 50.0, 2.3969, 0.4825
8000, 200.0, 4.25, 20.0, 5.6397, 3.3943
8000, 200.0, 4.25, 25.0, 4.5118, 1.9409
8000, 200.0, 4.25, 30.0, 3.7598, 1.2668
8000, 200.0, 4.25, 35.0, 3.2227, 0.9046
8000, 200.0, 4.25, 40.0, 2.8199, 0.6886
8000, 200.0, 4.25, 45.0, 2.5066, 0.5494
8000, 200.0, 4.25, 50.0, 2.2559, 0.4541
8000, 200.0, 4.50, 20.0, 5.3264, 3.2057
8000, 200.0, 4.50, 25.0, 4.2611, 1.8331
8000, 200.0, 4.50, 30.0, 3.5509, 1.1964
8000, 200.0, 4.50, 35.0, 3.0437, 0.8544
8000, 200.0, 4.50, 40.0, 2.6632, 0.6504
8000, 200.0, 4.50, 45.0, 2.3673, 0.5189
8000, 200.0, 4.50, 50.0, 2.1306, 0.4289
8000, 200.0, 4.75, 20.0, 5.0461, 3.0370
8000, 200.0, 4.75, 25.0, 4.0369, 1.7366
8000, 200.0, 4.75, 30.0, 3.3641, 1.1335
8000, 200.0, 4.75, 35.0, 2.8835, 0.8094
8000, 200.0, 4.75, 40.0, 2.5230, 0.6162
8000, 200.0, 4.75, 45.0, 2.2427, 0.4916
8000, 200.0, 4.75, 50.0, 2.0184, 0.4063
8000, 200.0, 5.00, 20.0, 4.7938, 2.8851
8000, 200.0, 5.00, 25.0, 3.8350, 1.6498
8000, 200.0, 5.00, 30.0, 3.1959, 1.0768
8000, 200.0, 5.00, 35.0, 2.7393, 0.7689
8000, 200.0, 5.00, 40.0, 2.3969, 0.5853
8000, 200.0, 5.00, 45.0, 2.1306, 0.4670
8000, 200.0, 5.00, 50.0, 1.9175, 0.3860
8000, 200.0, 5.25, 20.0, 4.5655, 2.7477
8000, 200.0, 5.25, 25.0, 3.6524, 1.5712
8000, 200.0, 5.25, 30.0, 3.0437, 1.0255
8000, 200.0, 5.25, 35.0, 2.6089, 0.7323
8000, 200.0, 5.25, 40.0, 2.2828, 0.5575
8000, 200.0, 5.25, 45.0, 2.0291, 0.4448
8000, 200.0, 5.25, 50.0, 1.8262, 0.3676
8000, 200.0, 5.50, 20.0, 4.3580, 2.6228
8000, 200.0, 5.50, 25.0, 3.4864, 1.4998
8000, 200.0, 5.50, 30.0, 2.9053, 0.9789
8000, 200.0, 5.50, 35.0, 2.4903, 0.6990
8000, 200.0, 5.50, 40.0, 2.1790, 0.5321
8000, 200.0, 5.50, 45.0, 1.9369, 0.4245
8000, 200.0, 5.50, 50.0, 1.7432, 0.3509
8000, 200.0, 5.75, 20.0, 4.1685, 2.5088
8000, 200.0, 5.75, 25.0, 3.3348, 1.4346
8000, 200.0, 5.75, 30.0, 2.7790, 0.9363
8000, 200.0, 5.75, 35.0, 2.3820, 0.6686
8000, 200.0, 5.75, 40.0, 2.0843, 0.5090
8000, 200.0, 5.75, 45.0, 1.8527, 0.4061
8000, 200.0, 5.75, 50.0, 1.6674, 0.3356
8000, 200.0, 6.00, 20.0, 3.9948, 2.4043
8000, 200.0, 6.00, 25.0, 3.1959, 1.3748
8000, 200.0, 6.00, 30.0, 2.6632, 0.8973
8000, 200.0, 6.00, 35.0, 2.2828, 0.6408
8000, 200.0, 6.00, 40.0, 1.9974, 0.4878
8000, 200.0, 6.00, 45.0, 1.7755, 0.3892
8000, 200.0, 6.00, 50.0, 1.5979, 0.3217
8000, 225.0, 4.00, 20.0, 4.7346, 2.3757
8000, 225.0, 4.00, 25.0, 3.7877, 1.3868
8000, 225.0, 4.00, 30.0, 3.1564, 0.9231
8000, 225.0, 4.00, 35.0, 2.7055, 0.6710
8000, 225.0, 4.00, 40.0, 2.3673, 0.5189
8000, 225.0, 4.00, 45.0, 2.1043, 0.4196
8000, 225.0, 4.00, 50.0, 1.8938, 0.3509
8000, 225.0, 4.25, 20.0, 4.4561, 2.2359
8000, 225.0, 4.25, 25.0, 3.5649, 1.3052
8000, 225.0, 4.25, 30.0, 2.9707, 0.8688
8000, 225.0, 4.25, 35.0, 2.5463, 0.6316
8000, 225.0, 4.25, 40.0, 2.2280, 0.4884
8000, 225.0, 4.25, 45.0, 1.9805, 0.3950
8000, 225.0, 4.25, 50.0, 1.7824, 0.3303
8000, 225.0, 4.50, 20.0, 4.2085, 2.1117
8000, 225.0, 4.50, 25.0, 3.3668, 1.2327
8000, 225.0, 4.50, 30.0, 2.8057, 0.8205
8000, 225.0, 4.50, 35.0, 2.4049, 0.5965
8000, 225.0, 4.50, 40.0, 2.1043, 0.4612
8000, 225.0, 4.50, 45.0, 1.8705, 0.3730
8000, 225.0, 4.50, 50.0, 1.6834, 0.3119
8000, 225.0, 4.75, 20.0, 3.9870, 2.0006
8000, 225.0, 4.75, 25.0, 3.1896, 1.1678
8000, 225.0, 4.75, 30.0, 2.6580, 0.7773
8000, 225.0, 4.75, 35.0, 2.2783, 0.5651
8000, 225.0, 4.75, 40.0, 1.9935, 0.4370
8000, 225.0, 4.75, 45.0, 1.7720, 0.3534
8000, 225.0, 4.75, 50.0, 1.5948, 0.2955
8000, 225.0, 5.00, 20.0, 3.7877, 1.9005
8000, 225.0, 5.00, 25.0, 3.0301, 1.1094
8000, 225.0, 5.00, 30.0, 2.5251, 0.7385
8000, 225.0, 5.00, 35.0, 2.1644, 0.5368
8000, 225.0, 5.00, 40.0, 1.8938, 0.4151
8000, 225.0, 5.00, 45.0, 1.6834, 0.3357
8000, 225.0, 5.00, 50.0, 1.5151, 0.2807
8000, 225.0, 5.25, 20.0, 3.6073, 1.8100
8000, 225.0, 5.25, 25.0, 2.8858, 1.0566
8000, 225.0, 5.25, 30.0, 2.4049, 0.7033
8000, 225.0, 5.25, 35.0, 2.0613, 0.5113
8000, 225.0, 5.25, 40.0, 1.8037, 0.3953
8000, 225.0, 5.25, 45.0, 1.6032, 0.3197
8000, 225.0, 5.25, 50.0, 1.4429, 0.2673
8000, 225.0, 5.50, 20.0, 3.4433, 1.7278
8000, 225.0, 5.50, 25.0, 2.7547, 1.0086
8000, 225.0, 5.50, 30.0, 2.2956, 0.6713
8000, 225.0, 5.50, 35.0, 1.9676, 0.4880
8000, 225.0, 5.50, 40.0, 1.7217, 0.3774
8000, 225.0, 5.50, 45.0, 1.5304, 0.3052
8000, 225.0, 5.50, 50.0, 1.3773, 0.2552
8000, 225.0, 5.75, 20.0, 3.2936, 1.6526
8000, 225.0, 5.75, 25.0, 2.6349, 0.9647
8000, 225.0, 5.75, 30.0, 2.1958, 0.6422
8000, 225.0, 5.75, 35.0, 1.8821, 0.4668
8000, 225.0, 5.75, 40.0, 1.6468, 0.3610
8000, 225.0, 5.75, 45.0, 1.4638, 0.2919
8000, 225.0, 5.75, 50.0, 1.3175, 0.2441
8000, 225.0, 6.00, 20.0, 3.1564, 1.5838
8000, 225.0, 6.00, 25.0, 2.5251, 0.9245
8000, 225.0, 6.00, 30.0, 2.1043, 0.6154
8000, 225.0, 6.00, 35.0, 1.8037, 0.4474
8000, 225.0, 6.00, 40.0, 1.5782, 0.3459
8000, 225.0, 6.00, 45.0, 1.4028, 0.2798
8000, 225.0, 6.00, 50.0, 1.2626, 0.2339
8000, 250.0, 4.00, 20.0, 3.8350, 1.6498
8000, 250.0, 4.00, 25.0, 3.0680, 0.9827
8000, 250.0, 4.00, 30.0, 2.5567, 0.6664
8000, 250.0, 4.00, 35.0, 2.1914, 0.4923
8000, 250.0, 4.00, 40.0, 1.9175, 0.3860
8000, 250.0, 4.00, 45.0, 1.7045, 0.3158
8000, 250.0, 4.00, 50.0, 1.5340, 0.2667
8000, 250.0, 4.25, 20.0, 3.6094, 1.5527
8000, 250.0, 4.25, 25.0, 2.8875, 0.9249
8000, 250.0, 4.25, 30.0, 2.4063, 0.6272
8000, 250.0, 4.25, 35.0, 2.0625, 0.4634
8000, 250.0, 4.25, 40.0, 1.8047, 0.3633
8000, 250.0, 4.25, 45.0, 1.6042, 0.2972
8000, 250.0, 4.25, 50.0, 1.4438, 0.2510
8000, 250.0, 4.50, 20.0, 3.4089, 1.4664
8000, 250.0, 4.50, 25.0, 2.7271, 0.8735
8000, 250.0, 4.50, 30.0, 2.2726, 0.5923
8000, 250.0, 4.50, 35.0, 1.9479, 0.4376
8000, 250.0, 4.50, 40.0, 1.7045, 0.3431
8000, 250.0, 4.50, 45.0, 1.5151, 0.2807
8000, 250.0, 4.50, 50.0, 1.3636, 0.2370
8000, 250.0, 4.75, 20.0, 3.2295, 1.3893
8000, 250.0, 4.75, 25.0, 2.5836, 0.8276
8000, 250.0, 4.75, 30.0, 2.1530, 0.5611
8000, 250.0, 4.75, 35.0, 1.8454, 0.4146
8000, 250.0, 4.75, 40.0, 1.6147, 0.3250
8000, 250.0, 4.75, 45.0, 1.4353, 0.2659
8000, 250.0, 4.75, 50.0, 1.2918, 0.2246
8000, 250.0, 5.00, 20.0, 3.0680, 1.3198
8000, 250.0, 5.00, 25.0, 2.4544, 0.7862
8000, 250.0, 5.00, 30.0, 2.0453, 0.5331
8000, 250.0, 5.00, 35.0, 1.7532, 0.3938
8000, 250.0, 5.00, 40.0, 1.5340, 0.3088
8000, 250.0, 5.00, 45.0, 1.3636, 0.2526
8000, 250.0, 5.00, 50.0, 1.2272, 0.2133
8000, 250.0, 5.25, 20.0, 2.9219, 1.2570
8000, 250.0, 5.25, 25.0, 2.3375, 0.7488
8000, 250.0, 5.25, 30.0, 1.9479, 0.5077
8000, 250.0, 5.25, 35.0, 1.6697, 0.3751
8000, 250.0, 5.25, 40.0, 1.4610, 0.2941
8000, 250.0, 5.25, 45.0, 1.2986, 0.2406
8000, 250.0, 5.25, 50.0, 1.1688, 0.2032
8000, 250.0, 5.50, 20.0, 2.7891, 1.1998
8000, 250.0, 5.50, 25.0, 2.2313, 0.7147
8000, 250.0, 5.50, 30.0, 1.8594, 0.4846
8000, 250.0, 5.50, 35.0, 1.5938, 0.3580
8000, 250.0, 5.50, 40.0, 1.3946, 0.2807
8000, 250.0, 5.50, 45.0, 1.2396, 0.2297
8000, 250.0, 5.50, 50.0, 1.1156, 0.1939
8000, 250.0, 5.75, 20.0, 2.6678, 1.1477
8000, 250.0, 5.75, 25.0, 2.1343, 0.6836
8000, 250.0, 5.75, 30.0, 1.7786, 0.4636
